squad_slot,gameweek,human_points,model_points,weekly_delta,cumulative_human,cumulative_model,cumulative_delta,raw_cumulative_human,raw_cumulative_model,raw_cumulative_delta,comparison_eligible,free_transfers_before,transfers,hit_cost,predicted_lineup_points,predicted_3gw_gain_vs_hold,bank,captain,transfer_detail,human_chip
55,35,48.0,43.0,-5.0,1236.0,949.0,-287.0,1567.0,1230.0,-337.0,True,1,1,0,51.793,2.318,0.0,B.Fernandes,Estève -> O'Reilly,
55,36,75.0,46.0,-29.0,1311.0,995.0,-316.0,1642.0,1276.0,-366.0,True,1,1,0,52.634,0.455,1.0,B.Fernandes,Ekitiké -> Šeško,
55,37,48.0,62.0,14.0,1359.0,1057.0,-302.0,1690.0,1338.0,-352.0,True,1,1,0,51.833,3.79,1.0,B.Fernandes,Cherki -> Doku,
55,38,56.0,52.0,-4.0,1415.0,1109.0,-306.0,1746.0,1390.0,-356.0,True,1,1,0,52.53,0.445,3.0,Doku,Wirtz -> Cherki,
56,11,42.0,38.0,-4.0,42.0,38.0,-4.0,42.0,38.0,-4.0,True,1,1,0,54.369,2.259,1.5,Haaland,Minteh -> Rice,
56,12,58.0,50.0,-8.0,100.0,88.0,-12.0,100.0,88.0,-12.0,True,1,1,0,56.305,1.742,0.0,Haaland,Sarr -> Mbeumo,
56,13,71.0,49.0,-22.0,100.0,88.0,-12.0,171.0,137.0,-34.0,False,1,1,0,53.347,1.287,0.5,Haaland,Semenyo -> Barnes,Free Hit
56,14,79.0,75.0,-4.0,179.0,163.0,-16.0,250.0,212.0,-38.0,True,1,1,0,55.451,1.023,2.0,Haaland,João Pedro -> Thiago,
56,15,56.0,71.0,15.0,235.0,234.0,-1.0,306.0,283.0,-23.0,True,1,1,0,56.216,0.323,3.0,Haaland,Gabriel -> O'Reilly,
56,16,88.0,77.0,-11.0,235.0,234.0,-1.0,394.0,360.0,-34.0,False,1,1,0,55.612,4.212,2.5,Haaland,Barnes -> Neto,Wild Card
56,17,86.0,78.0,-8.0,321.0,312.0,-9.0,480.0,438.0,-42.0,True,1,1,0,56.833,1.357,0.5,Haaland,Mbeumo -> Saka,
56,18,51.0,40.0,-11.0,372.0,352.0,-20.0,531.0,478.0,-53.0,True,1,1,0,55.53,0.727,0.0,Haaland,Neto -> Gordon,
56,19,39.0,34.0,-5.0,411.0,386.0,-25.0,570.0,512.0,-58.0,True,1,1,0,55.538,2.709,2.0,Haaland,B.Fernandes -> Schade,
56,20,65.0,54.0,-11.0,476.0,440.0,-36.0,635.0,566.0,-69.0,True,1,2,4,54.109,2.853,0.0,Haaland,Cucurella -> Hall; Thiago -> Ekitiké,
56,21,46.0,40.0,-6.0,522.0,480.0,-42.0,681.0,606.0,-75.0,True,1,1,0,52.38,0.576,0.5,Haaland,Muñoz -> Thiaw,
56,22,44.0,40.0,-4.0,566.0,520.0,-46.0,725.0,646.0,-79.0,True,1,1,0,52.579,5.253,0.0,Haaland,Ekitiké -> Watkins,
56,23,44.0,26.0,-18.0,610.0,546.0,-64.0,769.0,672.0,-97.0,True,1,1,0,53.668,5.623,1.5,Haaland,Saka -> Wirtz,
56,24,77.0,41.0,-36.0,687.0,587.0,-100.0,846.0,713.0,-133.0,True,1,2,4,52.345,10.714,0.5,Saka,Foden -> Enzo; Gordon -> Saka,
56,25,65.0,54.0,-11.0,752.0,641.0,-111.0,911.0,767.0,-144.0,True,1,2,4,52.935,3.512,0.5,B.Fernandes,Saka -> B.Fernandes; O'Reilly -> Gabriel,
56,26,69.0,48.0,-21.0,821.0,689.0,-132.0,980.0,815.0,-165.0,True,1,1,0,55.082,4.374,0.5,Haaland,Schade -> Rogers,
56,27,41.0,46.0,5.0,862.0,735.0,-127.0,1021.0,861.0,-160.0,True,1,1,0,56.454,4.223,1.0,Haaland,Watkins -> Ekitiké,
56,28,102.0,72.0,-30.0,964.0,807.0,-157.0,1123.0,933.0,-190.0,True,1,1,0,55.711,0.544,0.5,Haaland,J.Timber -> Virgil,
56,29,46.0,69.0,23.0,1010.0,876.0,-134.0,1169.0,1002.0,-167.0,True,1,2,4,52.132,7.964,5.0,Palmer,Haaland -> João Pedro; Wirtz -> Palmer,
56,30,70.0,62.0,-8.0,1080.0,938.0,-142.0,1239.0,1064.0,-175.0,True,1,1,0,56.617,2.072,2.0,B.Fernandes,Kroupi.Jr -> Šeško,
56,31,64.0,37.0,-27.0,1144.0,975.0,-169.0,1303.0,1101.0,-202.0,True,1,1,0,53.423,0.815,1.5,Palmer,Šeško -> Bowen,
56,32,55.0,62.0,7.0,1144.0,975.0,-169.0,1358.0,1163.0,-195.0,False,1,1,0,52.9,2.768,0.5,B.Fernandes,Enzo -> Gibbs-White,Wild Card
56,33,104.0,63.0,-41.0,1144.0,975.0,-169.0,1462.0,1226.0,-236.0,False,1,2,4,51.662,3.186,1.5,B.Fernandes,Ekitiké -> Thiago; Dúbravka -> Raya,Bench Boost
56,34,71.0,60.0,-11.0,1144.0,975.0,-169.0,1533.0,1286.0,-247.0,False,1,1,0,54.734,5.484,1.5,B.Fernandes,Rice -> Cherki,Free Hit
56,35,59.0,42.0,-17.0,1203.0,1017.0,-186.0,1592.0,1328.0,-264.0,True,1,1,0,51.851,2.318,2.0,B.Fernandes,Hall -> O'Reilly,
56,36,85.0,48.0,-37.0,1203.0,1017.0,-186.0,1677.0,1376.0,-301.0,False,1,1,0,52.449,1.025,0.0,B.Fernandes,Estève -> Saliba,3xc
56,37,60.0,74.0,14.0,1263.0,1091.0,-172.0,1737.0,1450.0,-287.0,True,1,1,0,53.469,3.661,0.0,B.Fernandes,Cherki -> Doku,
56,38,71.0,54.0,-17.0,1334.0,1145.0,-189.0,1808.0,1504.0,-304.0,True,1,0,0,51.227,0.0,0.0,Doku,,
57,11,53.0,51.0,-2.0,53.0,51.0,-2.0,53.0,51.0,-2.0,True,1,1,0,54.481,0.881,0.0,Haaland,Minteh -> Gakpo,
57,12,65.0,52.0,-13.0,118.0,103.0,-15.0,118.0,103.0,-15.0,True,1,1,0,55.8,0.115,0.0,Haaland,Lacroix -> O'Reilly,
57,13,66.0,58.0,-8.0,118.0,103.0,-15.0,184.0,161.0,-23.0,False,1,1,0,53.856,1.287,0.5,Haaland,Semenyo -> Barnes,Bench Boost
57,14,70.0,67.0,-3.0,188.0,170.0,-18.0,254.0,228.0,-26.0,True,1,1,0,57.16,0.631,1.0,Haaland,Gabriel -> J.Timber,
57,15,54.0,64.0,10.0,242.0,234.0,-8.0,308.0,292.0,-16.0,True,1,1,0,55.009,2.616,0.5,Haaland,Gakpo -> Foden,
57,16,86.0,84.0,-2.0,328.0,318.0,-10.0,394.0,376.0,-18.0,True,1,1,0,55.421,4.043,0.0,Haaland,Barnes -> Neto,
57,17,77.0,67.0,-10.0,405.0,385.0,-20.0,471.0,443.0,-28.0,True,1,1,0,55.307,0.224,0.0,Haaland,Muñoz -> Konaté,
57,18,50.0,38.0,-12.0,455.0,423.0,-32.0,521.0,481.0,-40.0,True,1,1,0,56.207,0.611,2.0,Haaland,Mateta -> Calvert-Lewin,
57,19,36.0,43.0,7.0,491.0,466.0,-25.0,557.0,524.0,-33.0,True,1,1,0,55.379,3.15,3.5,Haaland,B.Fernandes -> Gordon,
57,20,51.0,33.0,-18.0,542.0,499.0,-43.0,608.0,557.0,-51.0,True,1,1,0,52.589,3.985,0.5,Haaland,Anderson -> Wirtz,
57,21,69.0,53.0,-16.0,611.0,552.0,-59.0,677.0,610.0,-67.0,True,1,1,0,52.481,1.053,0.0,Haaland,J.Timber -> Gabriel,
57,22,33.0,42.0,9.0,644.0,594.0,-50.0,710.0,652.0,-58.0,True,1,1,0,54.419,1.184,0.5,Haaland,Gordon -> Rogers,
57,23,44.0,37.0,-7.0,688.0,631.0,-57.0,754.0,689.0,-65.0,True,1,1,0,52.049,2.271,0.0,Haaland,Saka -> Palmer,
57,24,62.0,73.0,11.0,750.0,704.0,-46.0,816.0,762.0,-54.0,True,1,2,4,50.241,12.152,1.0,Saka,Palmer -> Saka; Foden -> Gibbs-White,
57,25,78.0,65.0,-13.0,828.0,769.0,-59.0,894.0,827.0,-67.0,True,1,1,0,50.6,4.985,4.5,Haaland,Saka -> Rice,
57,26,74.0,64.0,-10.0,902.0,833.0,-69.0,968.0,891.0,-77.0,True,1,1,0,55.385,5.656,0.5,Haaland,Marshall -> Ekitiké,
57,27,65.0,69.0,4.0,967.0,902.0,-65.0,1033.0,960.0,-73.0,True,1,1,0,56.44,2.131,0.0,Haaland,Gibbs-White -> Mbeumo,
57,28,77.0,72.0,-5.0,1044.0,974.0,-70.0,1110.0,1032.0,-78.0,True,1,1,0,56.247,1.132,0.0,Haaland,Neto -> Semenyo,
57,29,56.0,78.0,22.0,1100.0,1052.0,-48.0,1166.0,1110.0,-56.0,True,1,2,4,53.536,8.465,4.5,Palmer,Haaland -> João Pedro; Wirtz -> Palmer,
57,30,64.0,59.0,-5.0,1164.0,1111.0,-53.0,1230.0,1169.0,-61.0,True,1,1,0,56.395,6.489,2.0,B.Fernandes,Rice -> B.Fernandes,
57,31,57.0,40.0,-17.0,1221.0,1151.0,-70.0,1287.0,1209.0,-78.0,True,1,1,0,52.822,2.735,1.5,Palmer,Konaté -> Virgil,
57,32,58.0,42.0,-16.0,1221.0,1151.0,-70.0,1345.0,1251.0,-94.0,False,1,1,0,50.587,4.58,1.0,B.Fernandes,Semenyo -> Gibbs-White,Wild Card
57,33,108.0,71.0,-37.0,1221.0,1151.0,-70.0,1453.0,1322.0,-131.0,False,1,2,4,48.911,5.681,0.0,B.Fernandes,Calvert-Lewin -> Thiago; João Pedro -> Bowen,Bench Boost
57,34,45.0,69.0,24.0,1221.0,1151.0,-70.0,1498.0,1391.0,-107.0,False,1,1,0,55.49,5.006,1.5,B.Fernandes,Mbeumo -> Cherki,Free Hit
57,35,52.0,41.0,-11.0,1273.0,1192.0,-81.0,1550.0,1432.0,-118.0,True,1,1,0,52.629,1.866,1.0,B.Fernandes,Ekitiké -> Watkins,
57,36,74.0,58.0,-16.0,1273.0,1192.0,-81.0,1624.0,1490.0,-134.0,False,1,1,0,53.211,0.163,1.0,B.Fernandes,Virgil -> Saliba,3xc
57,37,53.0,75.0,22.0,1326.0,1267.0,-59.0,1677.0,1565.0,-112.0,True,1,1,0,54.349,3.735,1.0,B.Fernandes,Cherki -> Doku,
57,38,67.0,63.0,-4.0,1393.0,1330.0,-63.0,1744.0,1628.0,-116.0,True,1,0,0,51.483,0.0,1.0,Doku,,
58,11,30.0,37.0,7.0,30.0,37.0,7.0,30.0,37.0,7.0,True,1,1,0,54.576,2.808,2.0,Haaland,Gordon -> Mbeumo,
58,12,45.0,47.0,2.0,75.0,84.0,9.0,75.0,84.0,9.0,True,1,1,0,56.122,0.513,0.5,Haaland,Marc Guiu -> Thiago,
58,13,77.0,49.0,-28.0,75.0,84.0,9.0,152.0,133.0,-19.0,False,1,1,0,53.015,1.287,1.0,Haaland,Semenyo -> Barnes,Free Hit
58,14,58.0,57.0,-1.0,133.0,141.0,8.0,210.0,190.0,-20.0,True,1,1,0,55.575,1.469,2.0,Haaland,Gabriel -> O'Reilly,
58,15,56.0,47.0,-9.0,189.0,188.0,-1.0,266.0,237.0,-29.0,True,1,1,0,53.324,3.452,0.0,Haaland,Mbeumo -> Saka,
58,16,83.0,70.0,-13.0,189.0,188.0,-1.0,349.0,307.0,-42.0,False,1,1,0,55.145,3.558,0.0,Haaland,Sarr -> Doku,Bench Boost
58,17,80.0,68.0,-12.0,189.0,188.0,-1.0,429.0,375.0,-54.0,False,1,1,0,53.974,3.423,0.0,Haaland,Doku -> Amad,3xc
58,18,49.0,45.0,-4.0,238.0,233.0,-5.0,478.0,420.0,-58.0,True,1,1,0,54.215,1.783,0.0,Haaland,Barnes -> Cherki,
58,19,40.0,54.0,14.0,238.0,233.0,-5.0,518.0,474.0,-44.0,False,1,1,0,54.578,3.15,1.5,Haaland,B.Fernandes -> Gordon,Wild Card
58,20,71.0,52.0,-19.0,309.0,285.0,-24.0,589.0,526.0,-63.0,True,1,1,0,51.598,4.243,0.5,Haaland,Mateta -> Ekitiké,
58,21,71.0,57.0,-14.0,380.0,342.0,-38.0,660.0,583.0,-77.0,True,1,1,0,53.142,1.053,0.0,Haaland,J.Timber -> Gabriel,
58,22,47.0,38.0,-9.0,427.0,380.0,-47.0,707.0,621.0,-86.0,True,1,1,0,51.541,3.422,0.0,Haaland,Amad -> Bruno G.,
58,23,43.0,33.0,-10.0,470.0,413.0,-57.0,750.0,654.0,-96.0,True,1,1,0,52.345,5.799,1.5,Haaland,Saka -> Wirtz,
58,24,68.0,72.0,4.0,538.0,485.0,-53.0,818.0,726.0,-92.0,True,1,1,0,47.62,7.464,0.0,Saka,Wirtz -> Saka,
58,25,76.0,64.0,-12.0,614.0,549.0,-65.0,894.0,790.0,-104.0,True,1,1,0,51.078,4.985,3.5,Haaland,Saka -> Rice,
58,26,69.0,57.0,-12.0,614.0,549.0,-65.0,963.0,847.0,-116.0,False,1,2,4,57.07,7.271,0.0,Haaland,Gordon -> B.Fernandes; Cherki -> Wirtz,3xc
58,27,40.0,55.0,15.0,654.0,604.0,-50.0,1003.0,902.0,-101.0,True,1,0,0,58.373,0.0,0.0,Haaland,,
58,28,61.0,62.0,1.0,715.0,666.0,-49.0,1064.0,964.0,-100.0,True,2,2,0,55.025,0.988,0.0,Haaland,Wirtz -> Semenyo; B.Fernandes -> Palmer,
58,29,66.0,81.0,15.0,781.0,747.0,-34.0,1130.0,1045.0,-85.0,True,1,2,4,53.813,3.946,5.5,Palmer,Haaland -> João Pedro; Lacroix -> Virgil,
58,30,71.0,64.0,-7.0,852.0,811.0,-41.0,1201.0,1109.0,-92.0,True,1,1,0,58.312,6.624,3.0,B.Fernandes,Bruno G. -> B.Fernandes,
58,31,72.0,34.0,-38.0,924.0,845.0,-79.0,1273.0,1143.0,-130.0,True,1,1,0,52.671,0.042,1.0,Palmer,Thiago -> Bowen,
58,32,64.0,66.0,2.0,924.0,845.0,-79.0,1337.0,1209.0,-128.0,False,1,1,0,51.57,4.58,0.5,B.Fernandes,Semenyo -> Gibbs-White,Wild Card
58,33,105.0,66.0,-39.0,1029.0,911.0,-118.0,1442.0,1275.0,-167.0,True,1,2,4,49.018,5.43,0.0,B.Fernandes,João Pedro -> Thiago; Enzo -> Wirtz,
58,34,54.0,75.0,21.0,1029.0,911.0,-118.0,1496.0,1350.0,-146.0,False,1,1,0,56.272,4.237,0.0,B.Fernandes,Rice -> Cherki,Free Hit
58,35,59.0,43.0,-16.0,1088.0,954.0,-134.0,1555.0,1393.0,-162.0,True,1,1,0,51.793,0.388,0.0,B.Fernandes,Andersen -> Guéhi,
58,36,70.0,67.0,-3.0,1088.0,954.0,-134.0,1625.0,1460.0,-165.0,False,1,1,0,53.0,0.192,1.0,B.Fernandes,Ekitiké -> Šeško,Bench Boost
58,37,55.0,57.0,2.0,1143.0,1011.0,-132.0,1680.0,1517.0,-163.0,True,1,1,0,52.817,3.386,1.0,B.Fernandes,Cherki -> Doku,
58,38,76.0,53.0,-23.0,1219.0,1064.0,-155.0,1756.0,1570.0,-186.0,True,1,0,0,51.813,0.0,1.0,Doku,,
59,11,49.0,37.0,-12.0,49.0,37.0,-12.0,49.0,37.0,-12.0,True,1,1,0,55.496,0.275,0.0,Haaland,Van Hecke -> James,
59,12,46.0,46.0,0.0,95.0,83.0,-12.0,95.0,83.0,-12.0,True,1,1,0,55.872,0.681,1.0,Haaland,Woltemade -> Thiago,
59,13,64.0,61.0,-3.0,95.0,83.0,-12.0,159.0,144.0,-15.0,False,1,1,0,54.2,1.472,0.0,Haaland,Semenyo -> Mbeumo,Free Hit
59,14,59.0,63.0,4.0,154.0,146.0,-8.0,218.0,207.0,-11.0,True,1,1,0,56.593,1.8,1.0,Haaland,Gabriel -> O'Reilly,
59,15,67.0,63.0,-4.0,221.0,209.0,-12.0,285.0,270.0,-15.0,True,1,1,0,55.156,2.402,1.0,Haaland,James -> Calafiori,
59,16,77.0,71.0,-6.0,298.0,280.0,-18.0,362.0,341.0,-21.0,True,1,1,0,55.797,1.147,0.0,Haaland,Minteh -> Neto,
59,17,77.0,77.0,0.0,375.0,357.0,-18.0,439.0,418.0,-21.0,True,1,1,0,55.821,1.905,0.0,Haaland,Calafiori -> J.Timber,
59,18,61.0,43.0,-18.0,436.0,400.0,-36.0,500.0,461.0,-39.0,True,1,1,0,55.063,1.73,0.0,Haaland,Mbeumo -> Cunha,
59,19,28.0,42.0,14.0,464.0,442.0,-22.0,528.0,503.0,-25.0,True,1,1,0,55.265,1.918,1.5,Haaland,B.Fernandes -> Gordon,
59,20,75.0,69.0,-6.0,539.0,511.0,-28.0,603.0,572.0,-31.0,True,1,1,0,52.365,4.095,0.5,Haaland,Mateta -> Ekitiké,
59,21,57.0,55.0,-2.0,596.0,566.0,-30.0,660.0,627.0,-33.0,True,1,1,0,51.316,1.786,0.0,Haaland,Cunha -> Wirtz,
59,22,57.0,34.0,-23.0,653.0,600.0,-53.0,717.0,661.0,-56.0,True,1,1,0,52.396,1.184,0.5,Haaland,Gordon -> Rogers,
59,23,39.0,37.0,-2.0,692.0,637.0,-55.0,756.0,698.0,-58.0,True,1,1,0,51.502,3.19,1.0,Haaland,O'Reilly -> Dorgu,
59,24,70.0,47.0,-23.0,762.0,684.0,-78.0,826.0,745.0,-81.0,True,1,1,0,53.619,1.972,0.5,Saka,Ekitiké -> Watkins,
59,25,67.0,61.0,-6.0,829.0,745.0,-84.0,893.0,806.0,-87.0,True,1,2,4,51.552,2.205,2.5,Haaland,Saka -> Enzo; Dorgu -> Gabriel,
59,26,71.0,54.0,-17.0,829.0,745.0,-84.0,964.0,860.0,-104.0,False,1,1,0,55.664,3.474,0.5,Haaland,Neto -> B.Fernandes,3xc
59,27,50.0,40.0,-10.0,879.0,785.0,-94.0,1014.0,900.0,-114.0,True,1,1,0,57.518,3.242,1.0,Haaland,Watkins -> Ekitiké,
59,28,87.0,84.0,-3.0,966.0,869.0,-97.0,1101.0,984.0,-117.0,True,1,1,0,55.768,0.768,0.5,Haaland,J.Timber -> Virgil,
59,29,58.0,66.0,8.0,1024.0,935.0,-89.0,1159.0,1050.0,-109.0,True,1,2,4,52.73,8.488,5.0,Palmer,Haaland -> João Pedro; Wirtz -> Palmer,
59,30,81.0,57.0,-24.0,1105.0,992.0,-113.0,1240.0,1107.0,-133.0,True,1,1,0,57.526,1.131,4.0,B.Fernandes,Enzo -> Gibbs-White,
59,31,61.0,51.0,-10.0,1166.0,1043.0,-123.0,1301.0,1158.0,-143.0,True,1,1,0,53.194,0.261,0.5,Palmer,Rice -> Saka,
59,32,69.0,71.0,2.0,1166.0,1043.0,-123.0,1370.0,1229.0,-141.0,False,1,1,0,54.204,3.25,0.0,B.Fernandes,Guéhi -> N.Williams,Wild Card
59,33,108.0,71.0,-37.0,1166.0,1043.0,-123.0,1478.0,1300.0,-178.0,False,1,1,0,52.058,3.957,0.5,B.Fernandes,Ekitiké -> Bowen,Bench Boost
59,34,64.0,53.0,-11.0,1166.0,1043.0,-123.0,1542.0,1353.0,-189.0,False,1,1,0,55.374,6.253,4.0,B.Fernandes,Saka -> Cherki,Free Hit
59,35,58.0,52.0,-6.0,1224.0,1095.0,-129.0,1600.0,1405.0,-195.0,True,1,1,0,51.121,3.719,0.0,M.Salah,Palmer -> M.Salah,
59,36,69.0,51.0,-18.0,1293.0,1146.0,-147.0,1669.0,1456.0,-213.0,True,1,1,0,51.548,0.163,0.0,B.Fernandes,Virgil -> Saliba,
59,37,42.0,65.0,23.0,1335.0,1211.0,-124.0,1711.0,1521.0,-190.0,True,1,2,4,53.666,5.097,1.5,Haaland,M.Salah -> Doku; João Pedro -> Haaland,
59,38,51.0,48.0,-3.0,1386.0,1259.0,-127.0,1762.0,1569.0,-193.0,True,1,0,0,55.231,0.0,1.5,Haaland,,
60,11,52.0,49.0,-3.0,52.0,49.0,-3.0,52.0,49.0,-3.0,True,1,1,0,54.578,2.967,0.0,Haaland,Reijnders -> Gakpo,
60,12,52.0,51.0,-1.0,104.0,100.0,-4.0,104.0,100.0,-4.0,True,1,1,0,56.511,0.557,0.0,Haaland,Vicario -> Martinez,
60,13,45.0,55.0,10.0,149.0,155.0,6.0,149.0,155.0,6.0,True,1,1,0,53.493,1.287,0.5,Haaland,Semenyo -> Barnes,
60,14,52.0,55.0,3.0,201.0,210.0,9.0,201.0,210.0,9.0,True,1,1,0,55.756,2.318,0.0,Haaland,Andersen -> O'Reilly,
60,15,52.0,60.0,8.0,253.0,270.0,17.0,253.0,270.0,17.0,True,1,1,0,52.504,1.715,0.0,Haaland,Mateta -> João Pedro,
60,16,81.0,71.0,-10.0,334.0,341.0,7.0,334.0,341.0,7.0,True,1,2,4,54.891,4.81,0.0,Haaland,João Pedro -> Thiago; Barnes -> Foden,
60,17,76.0,60.0,-16.0,410.0,401.0,-9.0,410.0,401.0,-9.0,True,1,2,4,54.184,3.507,0.0,Haaland,Gabriel -> J.Timber; Gakpo -> Mbeumo,
60,18,43.0,45.0,2.0,453.0,446.0,-7.0,453.0,446.0,-7.0,True,1,1,0,54.931,1.801,0.0,Haaland,Mbeumo -> Cunha,
60,19,60.0,46.0,-14.0,513.0,492.0,-21.0,513.0,492.0,-21.0,True,1,1,0,54.348,3.15,1.5,Haaland,B.Fernandes -> Gordon,
60,20,53.0,58.0,5.0,566.0,550.0,-16.0,566.0,550.0,-16.0,True,1,1,0,51.422,1.678,1.5,Haaland,Calafiori -> Hincapie,
60,21,68.0,44.0,-24.0,634.0,594.0,-40.0,634.0,594.0,-40.0,True,1,1,0,53.371,2.913,0.5,Haaland,Gordon -> Wirtz,
60,22,42.0,46.0,4.0,676.0,640.0,-36.0,676.0,640.0,-36.0,True,1,1,0,52.504,1.075,0.0,Haaland,Hincapie -> Gabriel,
60,23,53.0,41.0,-12.0,729.0,681.0,-48.0,729.0,681.0,-48.0,True,1,1,0,51.961,1.882,0.5,Haaland,O'Reilly -> Dorgu,
60,24,68.0,81.0,13.0,797.0,762.0,-35.0,797.0,762.0,-35.0,True,1,1,0,52.824,3.269,1.0,Saka,Foden -> Gibbs-White,
60,25,69.0,56.0,-13.0,866.0,818.0,-48.0,866.0,818.0,-48.0,True,1,1,0,51.476,5.166,4.5,Haaland,Saka -> Rice,
60,26,83.0,56.0,-27.0,866.0,818.0,-48.0,949.0,874.0,-75.0,False,1,1,0,55.287,4.627,0.5,Haaland,Marc Guiu -> Ekitiké,3xc
60,27,50.0,44.0,-6.0,916.0,862.0,-54.0,999.0,918.0,-81.0,True,1,1,0,56.59,1.933,0.0,Haaland,Gibbs-White -> Mbeumo,
60,28,89.0,70.0,-19.0,1005.0,932.0,-73.0,1088.0,988.0,-100.0,True,1,1,0,54.563,0.193,0.5,Haaland,J.Timber -> O'Reilly,
60,29,55.0,69.0,14.0,1060.0,1001.0,-59.0,1143.0,1057.0,-86.0,True,1,2,4,50.484,8.43,5.0,Palmer,Haaland -> João Pedro; Wirtz -> Palmer,
60,30,49.0,55.0,6.0,1109.0,1056.0,-53.0,1192.0,1112.0,-80.0,True,1,2,4,56.527,6.07,1.0,B.Fernandes,Dorgu -> Virgil; Enzo -> B.Fernandes,
60,31,67.0,44.0,-23.0,1176.0,1100.0,-76.0,1259.0,1156.0,-103.0,True,1,1,0,52.982,0.483,1.0,Palmer,Rice -> Garnacho,
60,32,69.0,56.0,-13.0,1176.0,1100.0,-76.0,1328.0,1212.0,-116.0,False,1,1,0,52.837,3.634,1.0,B.Fernandes,O'Reilly -> N.Williams,Wild Card
60,33,108.0,44.0,-64.0,1176.0,1100.0,-76.0,1436.0,1256.0,-180.0,False,1,2,4,50.642,5.277,1.5,B.Fernandes,Garnacho -> Szoboszlai; Ekitiké -> Bowen,Bench Boost
60,34,50.0,43.0,-7.0,1176.0,1100.0,-76.0,1486.0,1299.0,-187.0,False,1,1,0,54.725,6.424,3.0,B.Fernandes,Mbeumo -> Cherki,Free Hit
60,35,54.0,47.0,-7.0,1230.0,1147.0,-83.0,1540.0,1346.0,-194.0,True,1,1,0,50.503,4.157,1.5,B.Fernandes,João Pedro -> Watkins,
60,36,70.0,52.0,-18.0,1300.0,1199.0,-101.0,1610.0,1398.0,-212.0,True,1,1,0,51.921,0.837,0.5,B.Fernandes,N.Williams -> Saliba,
60,37,62.0,80.0,18.0,1362.0,1279.0,-83.0,1672.0,1478.0,-194.0,True,1,1,0,53.151,3.725,2.0,B.Fernandes,Cunha -> Doku,
60,38,60.0,57.0,-3.0,1422.0,1336.0,-86.0,1732.0,1535.0,-197.0,True,1,1,0,53.518,0.485,1.5,Doku,Martinez -> Donnarumma,
61,11,51.0,51.0,0.0,51.0,51.0,0.0,51.0,51.0,0.0,True,1,1,0,54.873,0.289,1.0,Haaland,Reijnders -> Gravenberch,
61,12,41.0,37.0,-4.0,92.0,88.0,-4.0,92.0,88.0,-4.0,True,1,1,0,56.731,0.727,0.0,Haaland,Semenyo -> Mbeumo,
61,13,66.0,33.0,-33.0,92.0,88.0,-4.0,158.0,121.0,-37.0,False,1,1,0,53.063,1.723,0.0,Haaland,Sarr -> Barnes,Free Hit
61,14,61.0,60.0,-1.0,153.0,148.0,-5.0,219.0,181.0,-38.0,True,1,1,0,55.833,1.748,1.0,Haaland,Gabriel -> O'Reilly,
61,15,64.0,52.0,-12.0,217.0,200.0,-17.0,283.0,233.0,-50.0,True,1,1,0,54.619,2.949,0.0,Haaland,Gravenberch -> Rice,
61,16,78.0,73.0,-5.0,295.0,273.0,-22.0,361.0,306.0,-55.0,True,1,1,0,53.298,2.77,0.0,Haaland,Barnes -> Szoboszlai,
61,17,76.0,75.0,-1.0,295.0,273.0,-22.0,437.0,381.0,-56.0,False,1,1,0,52.689,1.169,1.0,Haaland,Saka -> B.Fernandes,3xc
61,18,42.0,34.0,-8.0,337.0,307.0,-30.0,479.0,415.0,-64.0,True,1,1,0,55.111,2.17,0.0,Haaland,João Pedro -> Ekitiké,
61,19,42.0,39.0,-3.0,379.0,346.0,-33.0,521.0,454.0,-67.0,True,1,2,4,55.854,6.378,0.0,Haaland,Mbeumo -> Schade; B.Fernandes -> Saka,
61,20,61.0,50.0,-11.0,440.0,396.0,-44.0,582.0,504.0,-78.0,True,1,1,0,51.96,1.006,0.0,Haaland,Enzo -> Bruno G.,
61,21,62.0,56.0,-6.0,502.0,452.0,-50.0,644.0,560.0,-84.0,True,1,1,0,50.588,0.211,1.5,Haaland,Saka -> Wirtz,
61,22,40.0,37.0,-3.0,542.0,489.0,-53.0,684.0,597.0,-87.0,True,1,1,0,51.539,3.636,1.0,Haaland,Ekitiké -> Watkins,
61,23,38.0,46.0,8.0,580.0,535.0,-45.0,722.0,643.0,-79.0,True,1,1,0,53.092,5.16,2.5,Haaland,Gvardiol -> Dorgu,
61,24,69.0,36.0,-33.0,649.0,571.0,-78.0,791.0,679.0,-112.0,True,1,1,0,52.234,6.138,1.0,Saka,Wirtz -> Saka,
61,25,87.0,59.0,-28.0,736.0,630.0,-106.0,878.0,738.0,-140.0,True,1,1,0,45.791,5.324,1.0,Haaland,Bruno G. -> Enzo,
61,26,79.0,48.0,-31.0,736.0,630.0,-106.0,957.0,786.0,-171.0,False,1,2,4,55.028,9.513,1.0,Haaland,Saka -> B.Fernandes; Mateta -> Ekitiké,3xc
61,27,54.0,65.0,11.0,790.0,695.0,-95.0,1011.0,851.0,-160.0,True,1,1,0,56.139,3.587,1.0,Haaland,Watkins -> Gyökeres,
61,28,95.0,69.0,-26.0,885.0,764.0,-121.0,1106.0,920.0,-186.0,True,1,1,0,56.013,1.166,0.0,Haaland,Schade -> Mbeumo,
